learn_start;latest_hp_update;iteration;timesteps;learning_rate;act_loss__mean;act_loss__std;act_loss__skew;act_loss__kurt;act_loss__min;act_loss__max;act_loss__n;ent_loss__mean;ent_loss__std;ent_loss__skew;ent_loss__kurt;ent_loss__min;ent_loss__max;ent_loss__n;ent_loss_scaled__mean;ent_loss_scaled__std;ent_loss_scaled__skew;ent_loss_scaled__kurt;ent_loss_scaled__min;ent_loss_scaled__max;ent_loss_scaled__n;val_loss__mean;val_loss__std;val_loss__skew;val_loss__kurt;val_loss__min;val_loss__max;val_loss__n;val_loss_scaled__mean;val_loss_scaled__std;val_loss_scaled__skew;val_loss_scaled__kurt;val_loss_scaled__min;val_loss_scaled__max;val_loss_scaled__n;approx_kl__mean;approx_kl__std;approx_kl__skew;approx_kl__kurt;approx_kl__min;approx_kl__max;approx_kl__n;clip_frac__mean;clip_frac__std;clip_frac__skew;clip_frac__kurt;clip_frac__min;clip_frac__max;clip_frac__n;ratio__mean;ratio__std;ratio__min;ratio__max;ratio__n;scalar_loss__mean;scalar_loss__std;scalar_loss__skew;scalar_loss__kurt;scalar_loss__min;scalar_loss__max;scalar_loss__n;scalar_loss_scaled__mean;scalar_loss_scaled__std;scalar_loss_scaled__skew;scalar_loss_scaled__kurt;scalar_loss_scaled__min;scalar_loss_scaled__max;scalar_loss_scaled__n;angle_loss__mean;angle_loss__std;angle_loss__skew;angle_loss__kurt;angle_loss__min;angle_loss__max;angle_loss__n;angle_loss_scaled__mean;angle_loss_scaled__std;angle_loss_scaled__skew;angle_loss_scaled__kurt;angle_loss_scaled__min;angle_loss_scaled__max;angle_loss_scaled__n;rot6d_loss__mean;rot6d_loss__std;rot6d_loss__skew;rot6d_loss__kurt;rot6d_loss__min;rot6d_loss__max;rot6d_loss__n;rot6d_loss_scaled__mean;rot6d_loss_scaled__std;rot6d_loss_scaled__skew;rot6d_loss_scaled__kurt;rot6d_loss_scaled__min;rot6d_loss_scaled__max;rot6d_loss_scaled__n;binary_loss__mean;binary_loss__std;binary_loss__skew;binary_loss__kurt;binary_loss__min;binary_loss__max;binary_loss__n;binary_loss_scaled__mean;binary_loss_scaled__std;binary_loss_scaled__skew;binary_loss_scaled__kurt;binary_loss_scaled__min;binary_loss_scaled__max;binary_loss_scaled__n;wm_loss__mean;wm_loss__std;wm_loss__skew;wm_loss__kurt;wm_loss__min;wm_loss__max;wm_loss__n;wm_loss_scaled__mean;wm_loss_scaled__std;wm_loss_scaled__skew;wm_loss_scaled__kurt;wm_loss_scaled__min;wm_loss_scaled__max;wm_loss_scaled__n;updates;total_updates;expl_var;grad_norm__mean;grad_norm__std;grad_norm__skew;grad_norm__kurt;grad_norm__min;grad_norm__max;grad_norm__n;grad_clip_frac;auto_lr_event;auto_lr;act0__mean;act0__std;act0__min;act0__max;act0__histogram_freqs;act0__histogram_edges;act0__n;std0__mean;std0__std;std0__skew;std0__kurt;std0__min;std0__max;std0__n;act1__mean;act1__std;act1__min;act1__max;act1__histogram_freqs;act1__histogram_edges;act1__n;to_train_device_time;sampler_init_time;sampling_time__mean;sampling_time__std;sampling_time__skew;sampling_time__kurt;sampling_time__min;sampling_time__max;sampling_time__n;total_sampling_time;update_time__mean;update_time__std;update_time__skew;update_time__kurt;update_time__min;update_time__max;update_time__n;total_update_time;metrics_time;train_time;env_reset_time;to_rollout_device_time;reset_noise_time__mean;reset_noise_time__std;reset_noise_time__skew;reset_noise_time__kurt;reset_noise_time__min;reset_noise_time__max;reset_noise_time__n;total_reset_noise_time;policy_forward_time__mean;policy_forward_time__std;policy_forward_time__skew;policy_forward_time__kurt;policy_forward_time__min;policy_forward_time__max;policy_forward_time__n;total_policy_forward_time;env_step_time__mean;env_step_time__std;env_step_time__skew;env_step_time__kurt;env_step_time__min;env_step_time__max;env_step_time__n;total_env_step_time;buffer_add_time__mean;buffer_add_time__std;buffer_add_time__n;total_buffer_add_time;buffer_get_whole_episodes_time;rollout_time;ep_rew__mean;ep_rew__std;ep_rew__skew;ep_rew__kurt;ep_rew__min;ep_rew__max;ep_rew__n;ep_len__mean;ep_len__std;ep_len__skew;ep_len__kurt;ep_len__min;ep_len__max;ep_len__n;ep_time__mean;ep_time__std;ep_time__n;ep_rew_ema;best_ep_rew_ema;fps;timestamp
2026-02-18_13-54-32;2026-02-18_13-54-32;1761;7235905;1.6040365412672498e-05;-0.031954;0.014938;-0.436529;2.663568;-0.067972;-0.007521;40;-0.149392;0.054706;0.34091;3.11102;-0.266799;-0.011896;40;0.0;0.0;;;-0.0;-0.0;40;0.111687;0.008497;-0.339506;3.444556;0.088778;0.130924;40;0.055843;0.004248;-0.339506;3.444556;0.044389;0.065462;40;0.016264;0.007515;0.807638;6.117223;-0.0;0.04354;40;0.119784;0.041762;-1.263528;4.279672;0.0;0.177914;40;0.999753;0.201332;0.0;25.787874;81920;0.295773;0.006311;0.340632;2.886678;0.282045;0.311653;40;0.295773;0.006311;0.340632;2.886678;0.282045;0.311653;40;0.293418;0.002628;0.250391;2.385108;0.289001;0.299805;40;0.293418;0.002628;0.250391;2.385108;0.289001;0.299805;40;0.032467;0.001794;0.623188;2.573913;0.029717;0.03667;40;0.032467;0.001794;0.623188;2.573913;0.029717;0.03667;40;0.040941;0.006952;0.189756;2.929129;0.026618;0.056643;40;0.040941;0.006952;0.189756;2.929129;0.026618;0.056643;40;0.662599;0.012789;-0.064496;2.908098;0.635431;0.694735;40;0.06626;0.001279;-0.064495;2.908098;0.063543;0.069474;40;40;70301;0.5255414247512817;6.845277;1.168111;-0.008076;1.796723;4.889105;9.026036;40;0.0;max_clip_frac_hit;1.6040365412672498e-05;-0.160511;0.389804;-0.952718;0.93407;[0.02782, 0.127274, 0.178777, 0.176199, 0.150865, 0.125046, 0.096982, 0.070562, 0.038566, 0.007909];[-0.952718, -0.764039, -0.575361, -0.386682, -0.198003, -0.009324, 0.179354, 0.368033, 0.556712, 0.745391, 0.93407];131488;0.233577;0.005143;0.227114;2.387727;0.223103;0.248551;512;0.812987;0.389925;0.0;1.0;[0.187013, 0.812987];[0.0, 0.5, 1.0];65744;0.004531700000029559;0.04479670000000624;0.000714;0.000961;6.047181;37.724959;0.000489;0.006702;40;0.02857090000009066;0.052005;0.045657;6.040803;37.672248;0.04159;0.336468;40;2.0801930999994056;0.002260599999999613;2.109000100000003;0.055222200000002886;0.0011905999999726191;0.000399;7.3e-05;2.214662;11.198316;0.000323;0.000866;179;0.07149309999851994;0.009056;0.001082;1.527111;5.739892;0.007684;0.013745;179;1.6210395000009612;0.014696;0.00165;1.266605;5.352672;0.012138;0.021379;179;2.6306634999996277;0.000412;0.000684;179;0.07382139999936044;0.09590190000005805;4.573984399999972;0.072643;0.134793;0.381024;1.676918;-0.085851;0.297141;8;99.75;51.00919;0.002829;1.764418;22;178;8;2.453428;1.258763;8;;;607;2026-02-18T12:54:39+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1762;7240014;1.394233352982471e-05;-0.00159;0.013972;-0.06277;2.156121;-0.027507;0.021985;40;-0.173993;0.050194;0.276355;2.661704;-0.286413;-0.050212;40;0.0;0.0;;;-0.0;-0.0;40;0.101725;0.009339;0.301008;2.767575;0.084824;0.12426;40;0.050863;0.00467;0.301008;2.767575;0.042412;0.06213;40;0.013557;0.00536;-0.754033;3.308395;-0.0;0.025509;40;0.130797;0.051163;-1.056916;3.016152;0.0;0.194555;40;1.000684;0.179413;0.000437;8.187318;81920;0.332662;0.008615;0.551071;2.685466;0.31832;0.35443;40;0.332662;0.008615;0.551071;2.685466;0.31832;0.35443;40;0.322888;0.003238;0.11775;2.212515;0.316256;0.328714;40;0.322888;0.003238;0.11775;2.212515;0.316256;0.328714;40;0.036413;0.001793;0.426743;2.24436;0.033194;0.040218;40;0.036413;0.001793;0.426743;2.24436;0.033194;0.040218;40;0.028076;0.006309;0.440973;2.546125;0.016936;0.042249;40;0.028076;0.006309;0.440973;2.546125;0.016936;0.042249;40;0.720038;0.016877;0.472439;2.695766;0.689011;0.765218;40;0.072004;0.001688;0.472439;2.695767;0.068901;0.076522;40;40;70341;0.6036113500595093;8.123653;1.473394;0.360881;2.737978;5.568172;11.884454;40;0.075;max_clip_frac_hit;1.394233352982471e-05;-0.139773;0.388011;-0.945661;0.938781;[0.024892, 0.118269, 0.172274, 0.17613, 0.157672, 0.127639, 0.1015, 0.073064, 0.040163, 0.008396];[-0.945661, -0.757217, -0.568773, -0.380328, -0.191884, -0.00344, 0.185004, 0.373449, 0.561893, 0.750337, 0.938781];131488;0.233559;0.005142;0.222923;2.381319;0.223107;0.248475;512;0.820759;0.383557;0.0;1.0;[0.179241, 0.820759];[0.0, 0.5, 1.0];65744;0.019229999999993197;0.01081099999998969;0.000622;0.000366;5.746632;35.280687;0.000483;0.002863;40;0.02488629999947989;0.049744;0.017242;5.777833;35.590338;0.042076;0.155648;40;1.9897708999997121;0.0021550000000161162;2.014869400000066;0.0;0.007996800000000803;0.000498;0.00039;12.572158;164.868774;0.000304;0.005604;179;0.08922380000024077;0.010699;0.003809;7.946409;82.024542;0.008319;0.052275;179;1.915092800000366;0.016204;0.008348;9.840969;117.013755;0.010895;0.116572;179;2.900431699999899;0.000473;0.000781;179;0.0846139999996467;0.12320219999992332;5.145205099999998;-0.094;0.102299;0.366542;2.486413;-0.235125;0.103375;8;277.75;51.00919;0.002829;1.764418;200;356;8;9.597792;1.43286;8;;;570;2026-02-18T12:54:46+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1763;7244123;1.2204042338344853e-05;0.055718;0.013012;-0.019595;2.338978;0.02896;0.085934;40;0.024354;0.061116;0.096151;3.321039;-0.116382;0.172375;40;0.0;0.0;;;0.0;0.0;40;0.085161;0.008711;-0.137911;2.895587;0.067193;0.103104;40;0.042581;0.004355;-0.137911;2.895587;0.033596;0.051552;40;0.013035;0.005162;-1.128087;3.306829;-0.0;0.020112;40;0.124677;0.050373;-1.193368;3.206902;0.0;0.182184;40;0.996557;0.166968;0.002445;9.942341;81920;0.277827;0.007098;-0.118533;1.909199;0.263197;0.290147;40;0.277827;0.007098;-0.118533;1.909199;0.263197;0.290147;40;0.30519;0.003259;0.035962;2.252195;0.299003;0.312267;40;0.30519;0.003259;0.035962;2.252195;0.299003;0.312267;40;0.032887;0.001776;-0.10091;2.219055;0.029513;0.036306;40;0.032887;0.001776;-0.10091;2.219055;0.029513;0.036306;40;0.029717;0.0068;0.294849;2.545638;0.018975;0.04654;40;0.029717;0.0068;0.294849;2.545638;0.018975;0.04654;40;0.645622;0.013866;-0.083832;2.372004;0.616949;0.672193;40;0.064562;0.001387;-0.083833;2.372004;0.061695;0.067219;40;40;70381;0.661442756652832;7.044664;1.480479;0.841886;3.019258;5.074752;10.933443;40;0.075;max_clip_frac_hit;1.2204042338344853e-05;-0.166357;0.391328;-0.950753;0.936857;[0.02706, 0.130491, 0.188717, 0.178298, 0.14866, 0.117805, 0.09283, 0.067139, 0.039441, 0.00956];[-0.950753, -0.761992, -0.573231, -0.38447, -0.195709, -0.006948, 0.181813, 0.370574, 0.559335, 0.748096, 0.936857];131488;0.233552;0.005139;0.216613;2.373286;0.223103;0.248433;512;0.832076;0.373802;0.0;1.0;[0.167924, 0.832076];[0.0, 0.5, 1.0];65744;0.01443589999996675;0.010668900000041504;0.000594;0.000179;4.092261;21.734694;0.000476;0.001561;40;0.023753700000042954;0.048871;0.021822;5.891403;36.503088;0.039939;0.183761;40;1.954825299999925;0.0019349000000374872;1.979471999999987;0.0;0.008514600000012251;0.000572;0.000936;12.627361;165.128353;0.000347;0.012843;179;0.10233480000044892;0.012292;0.01552;9.046762;85.230117;0.008181;0.167259;179;2.2002829999992173;0.015397;0.003918;3.092515;14.910086;0.010259;0.037825;179;2.756041499999469;0.000552;0.00119;179;0.09888570000055097;0.12346199999990404;5.315611499999932;0.319232;0.466321;-0.309011;2.364895;-0.543658;1.026487;8;453.125;47.319228;-0.174151;1.657578;378;512;8;16.840333;1.340735;8;;;560;2026-02-18T12:54:53+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1764;7248232;1.2204042338344853e-05;-0.037548;0.01383;-0.60153;2.784188;-0.072039;-0.015574;40;-0.038735;0.047361;-0.061697;2.836496;-0.160981;0.047796;40;0.0;0.0;;;0.0;0.0;40;0.088822;0.008493;0.405636;3.005471;0.07212;0.11042;40;0.044411;0.004246;0.405636;3.005471;0.03606;0.05521;40;0.008033;0.003857;-0.421318;2.583058;-0.0;0.01565;40;0.078208;0.037974;-0.643187;2.399585;0.0;0.135443;40;0.999624;0.12661;0.003964;4.323864;81920;0.265097;0.008067;0.088923;3.166421;0.244595;0.282291;40;0.265097;0.008067;0.088923;3.166421;0.244595;0.282291;40;0.296118;0.003549;0.085666;3.70379;0.286719;0.304884;40;0.296118;0.003549;0.085666;3.70379;0.286719;0.304884;40;0.028009;0.001751;0.351542;2.043839;0.025376;0.031639;40;0.028009;0.001751;0.351542;2.043839;0.025376;0.031639;40;0.029049;0.00499;-0.706334;3.368628;0.014636;0.037181;40;0.029049;0.00499;-0.706334;3.368628;0.014636;0.037181;40;0.618273;0.012938;0.222445;3.8207;0.584132;0.653499;40;0.061827;0.001294;0.222445;3.820699;0.058413;0.06535;40;40;70421;0.5198761820793152;6.99735;1.221955;0.605847;3.033711;5.078231;10.108393;40;0.05;;1.2204042338344853e-05;-0.158688;0.396296;-0.966922;0.929838;[0.022945, 0.125152, 0.179902, 0.176685, 0.147078, 0.120604, 0.099325, 0.076775, 0.042605, 0.008929];[-0.966922, -0.777246, -0.58757, -0.397894, -0.208218, -0.018542, 0.171134, 0.36081, 0.550486, 0.740162, 0.929838];131488;0.23355;0.005127;0.214013;2.37346;0.22307;0.248405;512;0.829186;0.376349;0.0;1.0;[0.170814, 0.829186];[0.0, 0.5, 1.0];65744;0.016487799999936215;0.011798200000043835;0.000766;0.000413;4.743409;26.657026;0.000536;0.003121;40;0.03062599999975646;0.062811;0.027695;4.628549;26.267483;0.04299;0.220273;40;2.512437099999943;0.0031263999999282532;2.543362600000023;0.0;0.007840900000019246;0.000474;5.8e-05;-0.818244;2.965371;0.000337;0.0006;179;0.08477970000012647;0.010214;0.000777;0.627231;6.447118;0.008457;0.014309;179;1.82837279999967;0.016156;0.002252;2.107056;12.197529;0.012263;0.028872;179;2.8920105999993666;0.000444;0.000674;179;0.0795497999994268;0.12508100000002287;5.043220399999996;0.229235;0.648385;-1.238591;3.628131;-1.244;0.972972;8;512.0;0.0;;;512;512;8;20.622853;0.70414;8;;;538;2026-02-18T12:55:01+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1765;7252341;1.4644850806013823e-05;0.030647;0.012385;-0.126521;3.030644;0.000702;0.05995;40;-0.03677;0.061802;0.242926;2.833375;-0.168486;0.08952;40;0.0;0.0;;;-0.0;-0.0;40;0.070325;0.006138;-0.242892;2.876409;0.053598;0.083408;40;0.035162;0.003069;-0.242892;2.876409;0.026799;0.041704;40;0.008613;0.003805;-0.698024;2.92294;-0.0;0.016541;40;0.08085;0.040408;-0.665635;2.226944;0.0;0.137909;40;0.999185;0.136279;0.001144;6.364593;81920;0.249111;0.006467;0.613501;2.512644;0.240125;0.264136;40;0.249111;0.006467;0.613501;2.512644;0.240125;0.264136;40;0.284006;0.003138;0.100716;2.993426;0.277324;0.291467;40;0.284006;0.003138;0.100716;2.993426;0.277324;0.291467;40;0.023781;0.001251;0.298374;2.689351;0.02113;0.026473;40;0.023781;0.001251;0.298374;2.689351;0.02113;0.026473;40;0.034646;0.005991;0.113898;2.216455;0.024557;0.047172;40;0.034646;0.005991;0.113898;2.216455;0.024557;0.047172;40;0.591545;0.011696;0.412274;2.672424;0.570635;0.621578;40;0.059154;0.00117;0.412273;2.672424;0.057063;0.062158;40;40;70461;0.7151737213134766;8.007278;1.639757;1.441425;7.193251;5.363842;14.508487;40;0.075;lr_increase;1.4644850806013823e-05;-0.162903;0.397545;-0.953417;0.930916;[0.029075, 0.1331, 0.1835, 0.171841, 0.141579, 0.117303, 0.097735, 0.074912, 0.04319, 0.007765];[-0.953417, -0.764984, -0.576551, -0.388117, -0.199684, -0.011251, 0.177183, 0.365616, 0.554049, 0.742483, 0.930916];131488;0.233538;0.005118;0.211069;2.370865;0.223075;0.248369;512;0.820181;0.384039;0.0;1.0;[0.179819, 0.820181];[0.0, 0.5, 1.0];65744;0.016891999999984364;0.0170184999999492;0.000896;0.000515;3.726437;19.300027;0.000482;0.003597;40;0.03583820000017113;0.071571;0.031937;4.063168;22.907785;0.04096;0.24694;40;2.8628359999997883;0.003777000000013686;2.8990058000000545;0.0;0.010180199999922479;0.000701;0.001288;9.414569;101.001353;0.00032;0.015452;179;0.12542590000043674;0.018568;0.029534;5.721057;41.636376;0.008627;0.280701;179;3.3235845000007203;0.018369;0.005408;2.308124;10.450991;0.012687;0.049828;179;3.287968800000158;0.000748;0.001776;179;0.13397669999972095;0.13722349999989092;7.047049799999968;0.078532;0.377691;0.636216;2.113635;-0.326346;0.802121;8;512.0;0.0;;;512;512;8;22.405111;0.891987;8;;;411;2026-02-18T12:55:11+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1766;7256450;1.4644850806013823e-05;-0.002759;0.015387;-0.020796;2.808055;-0.042232;0.03139;40;-0.209751;0.057916;-0.000559;2.661515;-0.336777;-0.091235;40;0.0;0.0;;;-0.0;-0.0;40;0.081446;0.006781;0.114499;2.990948;0.066569;0.099592;40;0.040723;0.003391;0.114499;2.990948;0.033285;0.049796;40;0.010594;0.004979;-0.31385;2.269294;-0.0;0.018932;40;0.102137;0.049285;-0.597887;2.179628;0.0;0.170792;40;0.999477;0.149722;0.010032;8.483521;81920;0.285572;0.004883;0.465051;3.070465;0.276569;0.297993;40;0.285572;0.004883;0.465051;3.070465;0.276569;0.297993;40;0.289985;0.002685;0.218388;3.317707;0.284227;0.296891;40;0.289985;0.002685;0.218388;3.317707;0.284227;0.296891;40;0.027275;0.001265;0.285719;2.718329;0.02444;0.030299;40;0.027275;0.001265;0.285719;2.718329;0.02444;0.030299;40;0.043974;0.005156;0.306623;2.633369;0.034554;0.056477;40;0.043974;0.005156;0.306623;2.633369;0.034554;0.056477;40;0.646805;0.009388;0.140227;3.145741;0.622867;0.669731;40;0.064681;0.000939;0.140227;3.14574;0.062287;0.066973;40;40;70501;0.6565535068511963;6.840167;1.2239;1.381609;5.118055;5.06133;11.041608;40;0.025;;1.4644850806013823e-05;-0.149477;0.389585;-0.958171;0.923589;[0.023896, 0.119669, 0.172297, 0.17321, 0.152965, 0.128962, 0.103728, 0.075832, 0.041137, 0.008305];[-0.958171, -0.769995, -0.581819, -0.393643, -0.205467, -0.017291, 0.170885, 0.359061, 0.547237, 0.735413, 0.923589];131488;0.233536;0.005126;0.206223;2.361614;0.223027;0.248287;512;0.810371;0.392011;0.0;1.0;[0.189629, 0.810371];[0.0, 0.5, 1.0];65744;0.03415260000008402;0.017573200000015277;0.001173;0.000328;-0.01045;2.485969;0.00061;0.001939;40;0.04693330000009155;0.10801;0.037284;1.266053;5.257259;0.061592;0.243066;40;4.320419499999957;0.004324799999949391;4.368934000000081;0.0;0.013855700000021898;0.001614;0.005105;6.510396;47.599168;0.00035;0.044731;179;0.2889763999999104;0.045997;0.097642;5.603026;39.853736;0.009733;0.835124;179;8.233551899999838;0.021938;0.005515;1.644435;5.838128;0.014368;0.043605;179;3.9269115999992437;0.003323;0.009802;179;0.5948480999987851;0.16165200000000368;13.255839199999969;-0.068722;0.491946;0.040827;2.127865;-0.85045;0.772457;8;512.0;0.0;;;512;512;8;27.327775;2.650123;8;;;232;2026-02-18T12:55:29+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1767;7260559;1.7573820967216588e-05;-0.010599;0.015596;-0.628976;3.540476;-0.052693;0.021182;40;-0.100002;0.052063;-0.302294;1.951545;-0.196778;-0.015966;40;0.0;0.0;;;-0.0;-0.0;40;0.09905;0.010161;0.506446;3.408074;0.081541;0.128212;40;0.049525;0.00508;0.506446;3.408074;0.04077;0.064106;40;0.016049;0.009659;0.809995;3.440366;-0.0;0.042122;40;0.102097;0.039832;-0.996938;3.091252;0.0;0.150495;40;0.998704;0.17503;0.0;11.715575;81920;0.275062;0.006163;-0.141988;2.485763;0.260665;0.287511;40;0.275062;0.006163;-0.141988;2.485763;0.260665;0.287511;40;0.289625;0.002598;0.052881;2.481883;0.28452;0.295468;40;0.289625;0.002598;0.052881;2.481883;0.28452;0.295468;40;0.02762;0.001585;0.152923;2.513724;0.024619;0.031137;40;0.02762;0.001585;0.152923;2.513724;0.024619;0.031137;40;0.031345;0.005287;0.023394;4.331685;0.017923;0.047667;40;0.031345;0.005287;0.023394;4.331685;0.017923;0.047667;40;0.623651;0.011549;-0.122555;2.705554;0.597376;0.65008;40;0.062365;0.001155;-0.122555;2.705557;0.059738;0.065008;40;40;70541;0.4563438296318054;6.712342;1.463604;0.593258;2.750454;4.371869;10.067899;40;0.025;lr_increase;1.7573820967216588e-05;-0.156389;0.389731;-0.959558;0.924498;[0.024048, 0.121996, 0.175347, 0.17667, 0.153778, 0.12592, 0.099515, 0.072402, 0.041601, 0.008723];[-0.959558, -0.771152, -0.582747, -0.394341, -0.205935, -0.01753, 0.170876, 0.359281, 0.547687, 0.736093, 0.924498];131488;0.23353;0.005123;0.206162;2.362754;0.223015;0.248238;512;0.826463;0.378713;0.0;1.0;[0.173537, 0.826463];[0.0, 0.5, 1.0];65744;0.024009299999988798;0.01425249999999778;0.000887;0.000265;2.184367;9.747687;0.000588;0.002047;40;0.035462399999801164;0.073716;0.015817;4.277528;24.058337;0.057852;0.16167;40;2.9486302999999907;0.0030870999999024207;2.9844406999999364;0.0;0.021499199999993834;0.00127;0.004547;10.109857;115.30542;0.000364;0.055438;179;0.22726799999873037;0.041052;0.095359;6.419823;49.96522;0.010926;0.913504;179;7.348393100000408;0.021691;0.006319;5.426809;49.467279;0.011967;0.082487;179;3.882686799998396;0.002184;0.010805;179;0.3909454999995887;0.15589060000002064;12.063826800000015;0.239129;0.674081;0.570433;2.161473;-0.683999;1.483401;8;512.0;0.0;;;512;512;8;37.663551;2.074354;8;;;272;2026-02-18T12:55:44+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1768;7264668;1.5246314044278593e-05;0.012277;0.013376;0.21332;2.692568;-0.01279;0.041851;40;-0.106496;0.054023;-0.095617;2.088742;-0.21109;-0.009971;40;0.0;0.0;;;-0.0;-0.0;40;0.075021;0.006165;-0.236924;2.563558;0.060873;0.087508;40;0.03751;0.003082;-0.236924;2.563558;0.030437;0.043754;40;0.016745;0.006999;-0.936642;3.307695;-0.0;0.029829;40;0.132442;0.05442;-1.132767;3.220216;0.0;0.200782;40;1.000166;0.189273;2e-06;13.412685;81920;0.277376;0.007774;-0.357107;2.864069;0.25989;0.29385;40;0.277376;0.007774;-0.357107;2.864069;0.25989;0.29385;40;0.294923;0.003201;-0.518394;3.117998;0.286015;0.300923;40;0.294923;0.003201;-0.518394;3.117998;0.286015;0.300923;40;0.028813;0.001777;-0.151204;2.275117;0.024729;0.0319;40;0.028813;0.001777;-0.151204;2.275117;0.024729;0.0319;40;0.027604;0.005761;0.30273;2.647748;0.015809;0.04082;40;0.027604;0.005761;0.30273;2.647748;0.015809;0.04082;40;0.628717;0.013127;-0.538604;3.124568;0.59566;0.656369;40;0.062872;0.001313;-0.538605;3.124568;0.059566;0.065637;40;40;70581;0.5916462540626526;7.880451;1.390402;0.795201;3.391318;5.436481;11.653916;40;0.1;max_clip_frac_hit;1.5246314044278593e-05;-0.14643;0.390001;-0.938085;0.92447;[0.031258, 0.123441, 0.169825, 0.172092, 0.153915, 0.124962, 0.099842, 0.074752, 0.041243, 0.00867];[-0.938085, -0.751829, -0.565574, -0.379318, -0.193063, -0.006807, 0.179448, 0.365704, 0.551959, 0.738215, 0.92447];131488;0.233522;0.005126;0.206214;2.366299;0.222953;0.248262;512;0.832258;0.373639;0.0;1.0;[0.167742, 0.832258];[0.0, 0.5, 1.0];65744;0.023714799999993375;0.012936400000057802;0.00092;0.00046;4.518603;24.919708;0.000551;0.003492;40;0.03680699999983972;0.070899;0.026403;5.342228;31.984519;0.056684;0.228756;40;2.835973600000102;0.0025613000000248576;2.873101799999972;0.0;0.01338029999999435;0.00063;0.000525;8.19169;78.086522;0.000366;0.006151;179;0.11282489999882728;0.016394;0.007154;2.769277;11.157988;0.010622;0.050136;179;2.9345837999995865;0.019321;0.00408;1.466935;6.116988;0.013424;0.036553;179;3.458370799999898;0.000638;0.001099;179;0.1141994999986764;0.1529597000001104;6.818405499999926;-0.008952;0.421762;-0.149582;1.688312;-0.638132;0.61153;8;512.0;0.0;;;512;512;8;40.929807;1.016959;8;;;421;2026-02-18T12:55:53+00:00
2026-02-18_13-54-32;2026-02-18_13-54-32;1769;7268777;1.323280608229193e-05;0.004546;0.016259;-0.256765;2.977661;-0.034203;0.037559;40;-0.08818;0.06368;0.425853;2.709958;-0.200193;0.082343;40;0.0;0.0;;;-0.0;-0.0;40;0.067274;0.006591;0.077081;2.438631;0.054744;0.081255;40;0.033637;0.003295;0.077081;2.438631;0.027372;0.040627;40;0.013851;0.005032;-1.292534;3.936717;-0.0;0.019665;40;0.132065;0.049615;-1.153031;3.659552;0.0;0.189873;40;0.998919;0.165705;0.021804;6.748569;81920;0.256207;0.007916;-0.297033;2.987962;0.23691;0.272144;40;0.256207;0.007916;-0.297033;2.987962;0.23691;0.272144;40;0.288827;0.003434;-0.311681;3.00254;0.279774;0.29595;40;0.288827;0.003434;-0.311681;3.00254;0.279774;0.29595;40;0.024214;0.001734;0.285812;2.824782;0.020744;0.028544;40;0.024214;0.001734;0.285812;2.824782;0.020744;0.028544;40;0.028935;0.006609;0.806302;3.913209;0.019308;0.050368;40;0.028935;0.006609;0.806302;3.913209;0.019308;0.050368;40;0.598183;0.01548;-0.165015;2.832184;0.561714;0.631144;40;0.059818;0.001548;-0.165016;2.832184;0.056171;0.063114;40;40;70621;0.6506056785583496;7.835092;1.711469;1.562003;5.822321;5.501647;14.002743;40;0.125;max_clip_frac_hit;1.323280608229193e-05;-0.15795;0.389408;-0.955343;0.931683;[0.024329, 0.122247, 0.181096, 0.180556, 0.153984, 0.122346, 0.095438, 0.069193, 0.041525, 0.009286];[-0.955343, -0.76664, -0.577938, -0.389235, -0.200533, -0.01183, 0.176872, 0.365575, 0.554277, 0.74298, 0.931683];131488;0.233545;0.005116;0.207709;2.370371;0.222974;0.248275;512;0.829368;0.37619;0.0;1.0;[0.170632, 0.829368];[0.0, 0.5, 1.0];65744;0.017778099999986807;0.012377599999922495;0.000728;0.000394;3.90107;17.587926;0.000487;0.002629;40;0.029109400000038477;0.059713;0.028575;4.434108;24.170188;0.041383;0.218284;40;2.388522700000294;0.0020462999999608655;2.418765800000074;0.0;0.010248799999999392;0.00055;0.000295;10.850002;130.924281;0.000332;0.004187;179;0.09839100000044709;0.012724;0.002357;2.743185;16.082845;0.008726;0.027295;179;2.277523900000233;0.016762;0.004462;3.798132;23.356835;0.011526;0.049045;179;3.000312500000746;0.00049;0.000651;179;0.08775370000057592;0.1456385000000182;5.649982199999954;0.048093;0.651721;0.857004;3.481383;-0.932543;1.467227;8;512.0;0.0;;;512;512;8;36.855068;3.855657;8;;;506;2026-02-18T12:56:02+00:00
