target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std,successful_connections_per_unit_mean,successful_connections_per_unit_std,successful_connections_per_unit_min,successful_connections_per_unit_max,successful_connections_per_unit_successful_episodes_mean,successful_connections_per_unit_successful_episodes_std,successful_connections_per_unit_successful_episodes_min,successful_connections_per_unit_successful_episodes_max,successful_connections_per_unit_unsuccessful_episodes_mean,successful_connections_per_unit_unsuccessful_episodes_std,successful_connections_per_unit_unsuccessful_episodes_min,successful_connections_per_unit_unsuccessful_episodes_max
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_12-49-19/models/model_150001664_steps_final.pt,4,50,512,506,98.828125,17.840361928742595,1.58335347825391,17.97714025825445,1.5300703413458332,-0.13677832150142422,0.08785717872567193,184.681640625,59.552647195010145,1.2763671875,1.0154029031939111,0.0,16.0,1.274703557312253,1.01453488930547,0.0,16.0,1.4166666666666667,1.0769040050477672,0.0,3.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_12-49-20/models/model_150001664_steps_final.pt,4,50,512,508,99.21875,17.871795356523364,1.501975028993461,18.00416158254785,1.4603969263097656,-0.13236621208807264,0.08309435698005356,169.326171875,56.141223457304164,1.287109375,1.4709391416496533,0.0,37.0,1.2874015748031495,1.4738797767101868,0.0,37.0,1.25,1.0307764132314,0.0,3.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_23-52-11/models/model_150001664_steps_final.pt,4,50,512,497,97.0703125,17.62217985543475,2.270791030507269,17.79760516747811,2.1925056434163066,-0.175425294493607,0.11938270248231779,238.3984375,83.95914555638709,1.279296875,1.0260860752032737,0.0,17.0,1.2796780684104627,1.015102011543759,0.0,17.0,1.2666666666666666,1.3399834023461763,0.0,7.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_23-52-34/models/model_150001664_steps_final.pt,4,50,512,496,96.875,17.622955142541514,2.227573467739165,17.77818904735932,2.1316833334190135,-0.15523388806809635,0.12583935339287874,207.671875,75.82531418651936,1.40625,1.348465563521612,0.0,19.0,1.4012096774193548,1.3328656323558692,0.0,19.0,1.5625,1.7577951552544773,0.0,7.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-08-15_11-45-06/models/model_150001664_steps_final.pt,4,50,512,509,99.4140625,17.89710357820468,1.3800151877065072,18.028867748560174,1.3378180726669107,-0.1317641613015894,0.08645171189162006,176.515625,54.5241824753877,1.2373046875,0.6983063780751896,0.0,7.0,1.2396856581532416,0.6976783696034176,0.0,7.0,0.8333333333333334,0.6871842626346358,0.0,2.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_12-49-19/models/model_150001664_steps_final.pt,5,50,512,497,97.0703125,17.660462258211343,2.163305848059805,17.81801726769858,2.1303927974435535,-0.1575550832069439,0.07343023900248938,213.68359375,73.49767138886075,1.5390625338768587,1.2145108584849524,0.0,21.0,1.517907478080189,1.0311941672283322,0.0,11.0,2.240000049273173,3.822180918194049,0.0,21.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_12-49-20/models/model_150001664_steps_final.pt,5,50,512,482,94.140625,17.34626625065865,2.5844897169842596,17.527688801683947,2.5370889367399436,-0.18142266213044422,0.08517259785155186,216.2578125,95.7809794933986,1.4421875372063369,1.0468411884785893,0.0,18.0,1.4323651826480612,1.002791860342555,0.0,18.0,1.6000000337759654,1.5874507666037483,0.0,10.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_23-52-11/models/model_150001664_steps_final.pt,5,50,512,486,94.921875,17.382501380506667,2.5746914633581657,17.591650518048095,2.5427370922760066,-0.20914922530596414,0.09444005329792104,262.97265625,87.92283567748106,1.574218783294782,1.572207121696407,0.0,43.0,1.5456790464159884,1.0796336814199623,0.0,12.0,2.1076923264906955,5.156394168420799,0.0,43.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-07-17_23-52-34/models/model_150001664_steps_final.pt,5,50,512,489,95.5078125,17.43351115565136,2.574302327483617,17.63207946035708,2.520970813176134,-0.19856836613348605,0.10900959390828135,250.224609375,88.56443154564738,1.734375029336661,1.5126258882710684,0.0,15.0,1.7398773297697976,1.4979961926387269,0.0,15.0,1.6173913375191067,1.7916841961507555,0.0,10.0
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_disconnected_finetune_50m/tmasac_baseline/2026-08-15_11-45-06/models/model_150001664_steps_final.pt,5,50,512,490,95.703125,17.49267244200629,2.418246816818083,17.66744345851869,2.3743875957224456,-0.17477109953392755,0.08775098236706114,221.515625,87.86424048416612,1.5031250335741788,1.063597781939194,0.0,15.0,1.508571462485255,1.063363937818194,0.0,15.0,1.3818182078274814,1.0615753200034401,0.0,6.0
