target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,5,50,512,473,92.3828125,17.293999355914202,2.7358219343927,17.32861417201512,2.671882971559688,-0.034614845394116855,0.08098254207794396,223.291015625,105.86058821880316
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,5,50,512,486,94.921875,17.523197887727154,2.4687978765519185,17.544912706600154,2.420307102621925,-0.021714844781399734,0.06670821994806263,198.248046875,91.20638403298753
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,5,50,512,484,94.53125,17.479406969469036,2.545156593941604,17.50573896105538,2.5042197378067157,-0.026332032500704372,0.05954538262592594,254.458984375,102.18152829141138
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,5,50,512,479,93.5546875,17.36944359513528,2.6727532730126957,17.40257127911037,2.622974797344127,-0.03312773594848295,0.07486892868229583,239.505859375,104.99306136320497
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,5,50,512,486,94.921875,17.558435372957675,2.3357021636304416,17.57945409481063,2.293208931484839,-0.021018750998337055,0.06084838098839213,215.978515625,96.31597539633096
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,6,50,512,467,91.2109375,17.168222452561167,3.019161269968154,17.197372873104854,2.974432935613073,-0.029150392001383807,0.06610105059966126,241.169921875,106.91041278066135
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,6,50,512,469,91.6015625,17.19193248248635,3.023008160165063,17.218173722595754,2.975558162130409,-0.026241212164563876,0.06775942881183085,221.96484375,107.67537808286575
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,6,50,512,477,93.1640625,17.2645670799753,3.1088440580914045,17.283370825387877,3.090812656122174,-0.018803711825853497,0.04574865786350386,266.330078125,105.54872631423079
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,6,50,512,475,92.7734375,17.30246723824295,2.8922002109751737,17.33232274685576,2.8537452071520377,-0.029855470166239684,0.06758801447661789,257.134765625,103.06600302161387
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,6,50,512,482,94.140625,17.39424576425482,2.862285864094236,17.41716181042085,2.829307321821778,-0.022916016710723852,0.05873887953846496,232.236328125,98.16794844623338
