target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,7,50,512,30,5.859375,6.160521215846771,3.9914833105721343,6.975602176638105,3.783917641365126,-0.8150809641394972,0.2841359423586233,503.3984375,39.26976808002046
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,8,50,512,26,5.078125,6.176433910397691,3.8314932512940802,6.892109048117462,3.688337597724136,-0.7156750432264971,0.22028486852848164,506.173828125,31.24642258576106
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,8,50,512,42,8.203125,7.193328247048981,3.9147583425490575,7.901928921328093,3.786974736161373,-0.7086005818647436,0.20591010898659814,502.828125,37.56273073452428
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,8,50,512,38,7.421875,6.8335311916269745,4.067998851488172,7.4570874320405665,3.9407151739730404,-0.6235561476610201,0.21528917269943704,502.001953125,39.818901517499235
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,8,50,512,5,0.9765625,3.610965996244488,2.766543440548319,4.714754349317587,2.5317717179599386,-1.1037883200536953,0.2930689814349507,510.859375,13.038994626096562
po_wall_tmasac,/home/brn/git/swarm-bots/runs/thesis_mjw_po_wall_medium/tmasac_baseline/2026-08-15_11-45-06/models/model_100000768_steps_final.pt,8,50,512,25,4.8828125,6.135020876124571,3.737984168290942,6.916750929636947,3.5506330789139446,-0.7817299752664439,0.253992308936574,505.796875,33.80166401576075
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-19/models/model_100000768_steps_final.pt,9,50,512,16,3.125,6.0700589932893365,3.4581185626654882,6.748840145149812,3.3471313188775764,-0.678781266879696,0.200322837148258,508.96484375,20.3922169966408
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_12-49-20/models/model_100000768_steps_final.pt,9,50,512,24,4.6875,6.888380906252905,3.3939753970278947,7.578508402284213,3.2705886256033536,-0.6901276222704382,0.1974946545673286,504.818359375,36.40629311751403
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-11/models/model_100000768_steps_final.pt,9,50,512,25,4.8828125,6.0745897637465465,3.6149113443090224,6.669398266425743,3.520436782587597,-0.5948086077742119,0.19940418215991082,505.98828125,30.21498262734729
po_wall_tmasac,/home/brn/git/swarm-bots/runs/mjw_po_wall_medium_1024x1_tmasac/tmasac_lr=5e-5_bigger_mlps/2026-07-17_23-52-34/models/model_100000768_steps_final.pt,9,50,512,5,0.9765625,3.6958310708344584,2.639545107489194,4.774135004511866,2.4235334290993302,-1.0783040689511836,0.28235824355097944,511.12109375,9.70225611925963
